product_a,commodity_a,dept_a,product_b,commodity_b,dept_b,co_basket_count,support,confidence_a_to_b,confidence_b_to_a,lift
995785,PEPPERS-ALL,PRODUCE,1033142,ONIONS,PRODUCE,354,0.0012803634206681037,0.06841901816776189,0.14743856726364016,7.878702132068088
860776,VEGETABLES - ALL OTHERS,PRODUCE,1026118,TOMATOES,PRODUCE,285,0.0010308010590124564,0.05811582381729201,0.1385512882839086,7.811422183908685
854852,TOMATOES,PRODUCE,860776,VEGETABLES - ALL OTHERS,PRODUCE,568,0.0020543684263827204,0.13813229571984437,0.11582381729200653,7.787799683891813
860776,VEGETABLES - ALL OTHERS,PRODUCE,962568,VEGETABLES - ALL OTHERS,PRODUCE,425,0.0015371594739659437,0.08666394779771615,0.13573938038965186,7.652888835165683
834484,ONIONS,PRODUCE,995785,PEPPERS-ALL,PRODUCE,465,0.0016818333068097974,0.1408237431859479,0.08987243911867028,7.525224547936534
860776,VEGETABLES - ALL OTHERS,PRODUCE,1055646,VEGETABLES SALAD,PRODUCE,282,0.0010199505215491675,0.05750407830342578,0.13289349670122527,7.492439955534578
908531,FLUID MILK PRODUCTS,GROCERY,909894,REFRGRATD JUICES/DRNKS,GROCERY,315,0.0011393064336453465,0.06264916467780429,0.13618677042801555,7.488755575779525
995785,PEPPERS-ALL,PRODUCE,1037863,VEGETABLES - ALL OTHERS,PRODUCE,280,0.0010127168299069748,0.05411673753382296,0.14007003501750875,7.484948504402956
860776,VEGETABLES - ALL OTHERS,PRODUCE,903325,BROCCOLI/CAULIFLOWER,PRODUCE,370,0.001338232953805645,0.07544861337683524,0.13261648745519714,7.476822373075597
854852,TOMATOES,PRODUCE,904360,VEGETABLES SALAD,PRODUCE,540,0.0019530967433920227,0.13132295719844359,0.11081469320746973,7.450994561472291
933835,DELI MEATS,DELI,951590,BAKED BREAD/BUNS/ROLLS,GROCERY,387,0.001399719332764283,0.16322226908477436,0.06304985337243402,7.35228834239732
845208,ONIONS,PRODUCE,995785,PEPPERS-ALL,PRODUCE,372,0.0013454666454478378,0.1366642174871418,0.07189795129493622,7.302951199790282
